,Date,Time,Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW),Wind Speed (m/s)
1665,2018-03-15,21:00:00,1991.7336999686302,216.74920654296798,1666.9300537109302,8.7618350982666
1666,2018-03-15,22:00:00,1612.6045356673098,221.026992797851,1453.6839599609302,8.14246368408203
1667,2018-03-15,23:00:00,1774.17100147327,214.327194213867,1524.46398925781,8.41225814819335
1668,2018-03-16,00:00:00,1406.1840047523901,209.104904174804,1258.64099121093,7.77916479110717
1669,2018-03-16,01:00:00,1529.98932723573,208.139007568359,1303.89794921875,7.9999871253967205
1670,2018-03-16,02:00:00,1616.7308762910097,198.42959594726503,1331.76098632812,8.14949131011962
1671,2018-03-16,03:00:00,1291.68611021717,203.35400390625,1175.1689453125,7.5651512145996
1672,2018-03-16,04:00:00,2623.3279864555398,201.845306396484,2221.27490234375,9.74535179138183
1673,2018-03-16,05:00:00,3411.43801066364,202.002899169921,3238.92700195312,11.4586696624755
1674,2018-03-16,06:00:00,3349.28029324789,201.202392578125,2952.63403320312,11.2350902557373
1675,2018-03-16,07:00:00,3294.2685495061896,199.78430175781202,3059.57690429687,11.063099861145
1676,2018-03-16,08:00:00,2478.6028100519,194.40620422363202,2292.22802734375,9.54946517944335
1677,2018-03-16,09:00:00,1698.8044300485599,190.814498901367,1696.8089599609302,8.28770542144775
1678,2018-03-16,10:00:00,1105.78300623275,193.07730102538997,1132.60400390625,7.194034099578849
1679,2018-03-16,11:00:00,1467.0318572677697,203.344406127929,1376.75,7.8889021873474094
1680,2018-03-16,12:00:00,1559.2990769336402,203.72639465332,1507.17004394531,8.050935745239249
1681,2018-03-16,13:00:00,1850.45406920263,201.2373046875,1724.2370605468698,8.53634643554687
1682,2018-03-16,14:00:00,2157.2967693755,203.52209472656202,2012.9530029296802,9.02062702178955
1683,2018-03-16,15:00:00,2707.89317200311,205.158294677734,2445.7939453125,9.868955612182608
1684,2018-03-16,16:00:00,2759.6643818071398,199.857696533203,2488.9130859375,9.94850254058837
1685,2018-03-16,17:00:00,3600.0,198.88499450683497,3603.71606445312,14.3755302429199
1686,2018-03-16,18:00:00,3600.0,196.876602172851,3603.23803710937,15.943989753723098
1687,2018-03-16,19:00:00,3600.0,190.856201171875,3603.22094726562,15.4587097167968
1688,2018-03-16,20:00:00,3600.0,199.803497314453,3603.02709960937,17.345380783081
1689,2018-03-16,21:00:00,3600.0,195.977294921875,3603.48999023437,17.5277194976806
1690,2018-03-16,22:00:00,3600.0,204.830001831054,3603.5048828125,16.721939086914002
1691,2018-03-16,23:00:00,3600.0,208.589401245117,3603.69702148437,17.2980194091796
1692,2018-03-17,00:00:00,3600.0,206.742599487304,3603.587890625,15.9961996078491
1693,2018-03-17,01:00:00,3600.0,207.33050537109298,3603.80493164062,15.9363002777099
1694,2018-03-17,02:00:00,3600.0,200.598693847656,3603.833984375,14.9422101974487
1695,2018-03-17,03:00:00,3600.0,203.873703002929,3603.90893554687,15.609999656677198
1696,2018-03-17,04:00:00,3600.0,199.048995971679,3603.99291992187,16.896539688110302
1697,2018-03-17,05:00:00,3600.0,198.901702880859,3603.79809570312,17.3864994049072
1698,2018-03-17,06:00:00,3600.0,195.50430297851503,3603.16088867187,16.8781700134277
1699,2018-03-17,07:00:00,3600.0,189.89349365234298,3603.00708007812,16.0110492706298
1700,2018-03-17,08:00:00,3600.0,188.34910583496003,3603.11303710937,16.5335693359375
1701,2018-03-17,09:00:00,3600.0,187.23170471191398,3479.0439453125,13.074020385742099
1702,2018-03-17,10:00:00,3600.0,189.39179992675702,3473.00903320312,13.208609580993599
1703,2018-03-17,11:00:00,3583.37895819957,191.17610168457,3426.44091796875,12.560549736022901
1704,2018-03-17,12:00:00,3421.7631978608197,184.56300354003898,460.613006591796,11.499770164489698
1705,2018-03-17,13:00:00,3348.86725270526,197.921798706054,0.0,11.2337198257446
1706,2018-03-17,14:00:00,3600.0,196.837295532226,3602.78491210937,16.123479843139602
1707,2018-03-17,15:00:00,3600.0,208.680801391601,3603.625,18.1175098419189
1708,2018-03-17,16:00:00,3600.0,202.220001220703,3603.67700195312,19.2292499542236
1709,2018-03-17,17:00:00,3600.0,187.320098876953,3603.38208007812,17.9990005493164
1710,2018-03-17,18:00:00,3600.0,185.682403564453,3603.02490234375,18.863130569458
1711,2018-03-17,19:00:00,3600.0,187.718505859375,3603.0029296875,20.729839324951104
1712,2018-03-17,20:00:00,3600.0,189.02949523925702,3603.06298828125,20.024059295654197
1713,2018-03-17,21:00:00,3600.0,189.08320617675702,3603.23999023437,20.253559112548803
1714,2018-03-17,22:00:00,3600.0,190.963302612304,3603.51391601562,19.569349288940398
1715,2018-03-17,23:00:00,3600.0,192.334503173828,3603.30493164062,17.477380752563402
1716,2018-03-18,00:00:00,3600.0,188.423095703125,3602.47412109375,19.921489715576104
1717,2018-03-18,01:00:00,3600.0,189.29719543457,3603.38793945312,19.3916606903076
1718,2018-03-18,02:00:00,3600.0,185.077194213867,3603.89599609375,19.7099895477294
1719,2018-03-18,03:00:00,3600.0,186.68469238281202,3603.17309570312,17.6026191711425
1720,2018-03-18,04:00:00,3600.0,190.09680175781202,3603.61010742187,17.8464794158935
1721,2018-03-18,05:00:00,3600.0,184.18440246582,3603.40795898437,16.4610595703125
1722,2018-03-18,06:00:00,3600.0,188.785293579101,3603.75805664062,16.963819503784098
1723,2018-03-18,07:00:00,3600.0,181.535995483398,3603.31396484375,17.753160476684503
1724,2018-03-18,08:00:00,3600.0,183.17449951171798,3602.85595703125,18.3253002166748
1725,2018-03-18,09:00:00,3600.0,184.916107177734,3602.56494140625,19.9395999908447
1726,2018-03-18,10:00:00,3600.0,185.91279602050702,3603.11694335937,18.601139068603498
1727,2018-03-18,11:00:00,3600.0,181.590301513671,3604.11401367187,16.912469863891598
1728,2018-03-18,12:00:00,3510.89427362084,185.184494018554,3214.02490234375,11.9315004348754
1729,2018-03-18,13:00:00,2461.26872602779,196.28900146484298,2250.5400390625,9.52717018127441
1730,2018-03-18,14:00:00,3588.62636786108,223.009094238281,3372.15209960937,12.6497297286987
1731,2018-03-18,15:00:00,3600.0,228.430801391601,3404.38696289062,13.088899612426697
1732,2018-03-18,16:00:00,3600.0,208.98860168457,3601.41796875,15.151040077209402
1733,2018-03-18,17:00:00,3600.0,221.03900146484298,3599.7919921875,14.3130102157592
1734,2018-03-18,18:00:00,3600.0,227.45649719238202,3571.42797851562,13.906979560852001
1735,2018-03-18,19:00:00,3600.0,205.735198974609,3573.462890625,13.010580062866199
1736,2018-03-18,20:00:00,3600.0,211.964706420898,3583.69604492187,13.749679565429599
1737,2018-03-18,21:00:00,3596.59709335918,213.28680419921798,3522.541015625,12.8723201751708
1738,2018-03-18,22:00:00,2037.01107452197,219.27589416503898,2033.5369873046802,8.83311176300048
1739,2018-03-18,23:00:00,1587.30826420675,207.972702026367,1398.8840332031198,8.099204063415518
1740,2018-03-19,00:00:00,1862.3764818287,214.30690002441398,1668.4470214843698,8.555579185485831
1741,2018-03-19,01:00:00,804.433774707415,215.306503295898,769.0996704101559,6.4960169792175195
1742,2018-03-19,02:00:00,1698.21230605591,201.488800048828,1485.9580078125,8.28671836853027
1743,2018-03-19,03:00:00,1798.24683929702,204.057403564453,1740.6779785156198,8.45162296295166
1744,2018-03-19,04:00:00,1928.50289072703,190.985702514648,1586.0100097656198,8.66153907775878
1745,2018-03-19,05:00:00,1523.7437151070499,190.284698486328,1522.7629394531198,7.98906993865966
1746,2018-03-19,06:00:00,1987.39902145083,195.78729248046798,1965.54504394531,8.75498867034912
1747,2018-03-19,07:00:00,1738.6497493055301,187.97700500488202,1691.8260498046802,8.35381507873535
1748,2018-03-19,08:00:00,941.797096961376,183.515197753906,985.2470703125,6.83124685287475
1749,2018-03-19,09:00:00,1394.59898943909,193.442306518554,1361.13500976562,7.7579808235168395
1750,2018-03-19,10:00:00,1265.7853507820098,208.50630187988202,1261.72497558593,7.51515579223632
1751,2018-03-19,11:00:00,603.1764765108529,211.424896240234,591.5692138671869,5.934689998626701
1752,2018-03-19,12:00:00,0.0,283.21728515625,0.0,2.4344689846038796
1753,2018-03-19,13:00:00,0.0,263.921508789062,0.0,2.2421669960021897
1754,2018-03-19,14:00:00,327.652530905233,225.383407592773,308.183807373046,4.965843200683589
1755,2018-03-19,15:00:00,393.409982102096,224.59539794921798,416.620300292968,5.22557210922241
1756,2018-03-19,16:00:00,1055.2210203669301,216.48550415038997,1020.29302978515,7.0860948562622
1757,2018-03-19,17:00:00,1821.02284396957,195.67370605468702,1765.00402832031,8.4886884689331
1758,2018-03-19,18:00:00,2266.48258770428,186.08459472656202,2036.56396484375,9.18901252746582
1759,2018-03-19,19:00:00,3445.2949716365997,193.511505126953,3093.76098632812,11.5988397598266
1760,2018-03-19,20:00:00,3523.25177432692,199.263595581054,3305.47900390625,12.008410453796301
1761,2018-03-19,21:00:00,3523.64394858339,201.37939453125,3053.45703125,12.0109596252441
1762,2018-03-19,22:00:00,3524.59632680281,215.62190246582,3428.78198242187,12.017180442810002
1763,2018-03-19,23:00:00,3600.0,200.41760253906202,3595.11206054687,13.104760169982901
1764,2018-03-20,00:00:00,3600.0,184.771896362304,3602.89892578125,14.591119766235302
1765,2018-03-20,01:00:00,3600.0,171.469894409179,3603.36791992187,15.9398097991943
1766,2018-03-20,02:00:00,3600.0,181.390594482421,3602.8349609375,15.7709598541259
1767,2018-03-20,03:00:00,3600.0,182.793792724609,3602.44189453125,16.518329620361303
1768,2018-03-20,04:00:00,3600.0,186.11860656738202,3601.35791015625,15.595919609069801
1769,2018-03-20,05:00:00,3600.0,213.69270324707,3592.21606445312,14.6747703552246
1770,2018-03-20,06:00:00,3600.0,225.386306762695,3601.23291015625,21.2427501678466
1771,2018-03-20,07:00:00,3600.0,217.221893310546,3601.10400390625,20.185640335083
1772,2018-03-20,08:00:00,3600.0,202.897994995117,3601.0830078125,18.2895393371582
1773,2018-03-20,09:00:00,3600.0,207.17529296875,3602.42407226562,19.3118801116943
1774,2018-03-20,10:00:00,3600.0,218.26170349121003,3602.60888671875,16.905450820922802
1775,2018-03-20,11:00:00,2585.75770063735,234.60090637207,2477.18408203125,9.69272232055664
1776,2018-03-20,12:00:00,2492.07430966057,252.114303588867,2268.10888671875,9.566953659057608
1777,2018-03-20,13:00:00,1733.0910630079502,248.204895019531,1745.5780029296802,8.34462833404541
1778,2018-03-20,14:00:00,2460.1658600644,252.292098999023,2252.5,9.48503971099853
1779,2018-03-20,15:00:00,975.908270299655,251.289093017578,984.8640747070309,6.90982913970947
1780,2018-03-20,16:00:00,2371.85350674637,257.13970947265597,2216.69189453125,9.350363731384268
1781,2018-03-20,17:00:00,2519.3232979963,253.015197753906,2292.48608398437,9.6027717590332
1782,2018-03-20,18:00:00,1501.2465633485501,242.877899169921,1418.27099609375,7.9495620727539
1783,2018-03-20,19:00:00,3535.85135278659,226.91670227050702,3444.46801757812,12.0942497253417
1784,2018-03-20,20:00:00,3523.0775596539293,228.693603515625,3441.40600585937,12.0072803497314
1785,2018-03-20,21:00:00,3470.24985890305,226.863494873046,3344.44799804687,11.7137699127197
1786,2018-03-20,22:00:00,3600.0,224.397705078125,3597.06494140625,13.0686702728271
1787,2018-03-20,23:00:00,3597.8182611363204,206.413192749023,3600.40502929687,12.9677095413208
1788,2018-03-21,00:00:00,3405.2487214039597,199.987594604492,3091.78198242187,11.4346504211425
1789,2018-03-21,01:00:00,3231.9749574936895,198.979904174804,2767.43701171875,10.889389991760199
1790,2018-03-21,02:00:00,3485.59086002728,194.220596313476,3217.05395507812,11.790730476379302
1791,2018-03-21,03:00:00,3545.45408524716,191.077194213867,3309.59594726562,12.166139602661099
1792,2018-03-21,04:00:00,3600.0,189.589492797851,3604.4189453125,13.1565999984741
1793,2018-03-21,05:00:00,3583.73265712081,186.587203979492,3528.2099609375,12.565979957580499
1794,2018-03-21,06:00:00,3153.85718412617,183.49310302734298,2694.5849609375,10.69517993927
1795,2018-03-21,07:00:00,3437.5244841293897,178.867004394531,3164.27197265625,11.565230369567802
1796,2018-03-21,08:00:00,3460.11617591591,181.348602294921,3206.7060546875,11.6657104492187
1797,2018-03-21,09:00:00,3292.2079265088105,181.46870422363202,3093.94604492187,11.057029724121001
1798,2018-03-21,10:00:00,2874.3035367762604,187.880996704101,2653.89990234375,10.136859893798801
1799,2018-03-21,11:00:00,3081.73287493007,196.959197998046,2755.82104492187,10.5337600708007
1800,2018-03-21,12:00:00,1474.6840569501599,195.36109924316398,1721.626953125,7.90253114700317
1801,2018-03-21,13:00:00,1400.3105135234698,208.436096191406,1299.37194824218,7.76843690872192
1802,2018-03-21,14:00:00,1416.7596854178198,220.731903076171,1413.5799560546802,7.798418998718259
1803,2018-03-21,15:00:00,3582.47358568435,215.605392456054,3430.52294921875,12.5469503402709
1804,2018-03-21,16:00:00,3600.0,211.335494995117,3595.64306640625,13.5518102645874
1805,2018-03-21,17:00:00,3600.0,225.45300292968702,3602.8310546875,14.527099609375
1806,2018-03-21,18:00:00,3562.34281098948,227.396896362304,3437.93310546875,12.3120098114013
1807,2018-03-21,19:00:00,2858.31626771999,225.765701293945,2632.12109375,10.109479904174801
1808,2018-03-21,20:00:00,642.9160539645189,241.415100097656,571.918884277343,6.0556321144104
1809,2018-03-21,21:00:00,688.3061092453689,257.552185058593,586.184326171875,6.18530416488647
1810,2018-03-21,22:00:00,0.0,344.463500976562,0.0,2.71294498443603
1811,2018-03-21,23:00:00,43.7711221061763,335.983306884765,0.0,3.42220497131347
1812,2018-03-22,00:00:00,450.16258168713796,57.2763710021972,290.779205322265,5.4338221549987695
1813,2018-03-22,01:00:00,611.737175619523,63.8178787231445,532.817626953125,5.960471153259269
1814,2018-03-22,02:00:00,250.163315804996,74.2723083496093,172.261505126953,4.63058376312255
1815,2018-03-22,03:00:00,1069.6806859907,57.45405960083,1021.05499267578,7.117303848266599
1816,2018-03-22,04:00:00,860.8474556068719,71.7223663330078,832.732177734375,6.63753223419189
1817,2018-03-22,05:00:00,366.18292298078904,121.58029937744101,348.16799926757795,5.1205759048461905
1818,2018-03-22,06:00:00,353.54478956911794,118.222801208496,343.33648681640597,5.07063913345336
1819,2018-03-22,07:00:00,510.186884973909,81.38957214355459,626.3336181640619,5.63999080657958
1820,2018-03-22,08:00:00,2455.6844582486897,74.73008728027341,2183.09912109375,9.52003669738769
1821,2018-03-22,09:00:00,2962.48477685026,66.9724884033203,2747.05004882812,10.295350074767999
1822,2018-03-22,10:00:00,3494.1844173591303,73.4887466430664,3394.48291015625,11.8363895416259
1823,2018-03-22,11:00:00,3518.17343361202,70.610008239746,3535.89111328125,11.9760303497314
1824,2018-03-22,12:00:00,3588.42229393009,67.04450225830071,3602.44897460937,12.6458396911621
1825,2018-03-22,13:00:00,3095.7173427760804,69.32392120361321,2909.0419921875,10.563909530639599
1826,2018-03-22,14:00:00,3411.7747873449,67.44924926757811,3373.60107421875,11.4599895477294
1827,2018-03-22,15:00:00,3460.77840224865,76.7265701293945,3240.68701171875,11.6687898635864
1828,2018-03-22,16:00:00,3382.37076925411,65.33912658691399,3334.9560546875,11.349499702453599
1829,2018-03-22,17:00:00,3571.78126831604,74.1669616699218,3585.21508789062,12.4099998474121
1830,2018-03-22,18:00:00,2141.8436350202,73.1309509277343,1976.9110107421802,8.99666881561279
1831,2018-03-22,19:00:00,3596.8529111123103,75.04473876953121,3583.43505859375,12.8860397338867
1832,2018-03-22,20:00:00,2450.78687477717,78.03959655761709,2235.75390625,9.47075271606445
1833,2018-03-22,21:00:00,755.4109463419279,80.9964523315429,843.773376464843,6.36824798583984
1834,2018-03-22,22:00:00,1085.57633660353,130.63459777832,925.149108886718,7.15129518508911
1835,2018-03-22,23:00:00,1797.7054361228197,160.229705810546,1684.626953125,8.450739860534659
1836,2018-03-23,00:00:00,2450.4387576620898,158.910705566406,2063.26904296875,9.51335716247558
1837,2018-03-23,01:00:00,1250.76533600429,164.706893920898,1250.07104492187,7.486086845397941
1838,2018-03-23,02:00:00,429.060037060336,197.095993041992,403.815612792968,5.357987880706781
1839,2018-03-23,03:00:00,3514.19790933545,219.02209472656202,1935.43505859375,11.9514503479003
1840,2018-03-23,04:00:00,3570.65930799932,223.36669921875,3468.36499023437,12.397480010986301
1841,2018-03-23,05:00:00,3600.0,216.926406860351,3515.59692382812,13.025270462036099
1842,2018-03-23,06:00:00,3411.27972290496,211.040496826171,3203.38598632812,11.4580497741699
1843,2018-03-23,07:00:00,3600.0,202.597793579101,3602.92211914062,16.4587001800537
1844,2018-03-23,08:00:00,3600.0,197.688293457031,3601.38793945312,14.5007495880126
1845,2018-03-23,09:00:00,3590.0183842459,211.22749328613202,3481.81201171875,12.677510261535598
1846,2018-03-23,10:00:00,3600.0,211.99560546875,3584.75903320312,15.159589767456
1847,2018-03-23,11:00:00,3544.5772581986894,231.45970153808497,3286.85302734375,12.1592998504638
1848,2018-03-23,12:00:00,1779.9981020704101,245.120697021484,1725.0760498046802,8.42180347442626
1849,2018-03-23,13:00:00,432.346385658949,261.429901123046,393.591400146484,5.3699188232421795
1850,2018-03-23,14:00:00,269.299994484188,244.23989868163997,296.756286621093,4.7165632247924805
1851,2018-03-23,15:00:00,190.955262316107,243.08630371093702,214.289199829101,4.35023880004882
1852,2018-03-23,16:00:00,63.398645103164206,256.864990234375,0.0,3.59528803825378
1853,2018-03-23,17:00:00,1587.04933147198,211.440399169921,1548.92102050781,8.09875965118408
1854,2018-03-23,18:00:00,34.2149756032932,255.78059387207,39.1578407287597,3.31738495826721
1855,2018-03-23,19:00:00,613.611277908664,212.10719299316398,577.2689208984369,5.966086864471429
1856,2018-03-23,20:00:00,1319.20557636476,196.74819946288997,1310.05798339843,7.61758804321289
1857,2018-03-23,21:00:00,1821.0786389976897,190.900802612304,1580.5119628906198,8.48877906799316
1858,2018-03-23,22:00:00,1355.58021674504,199.380096435546,1270.77697753906,7.68589115142822
1859,2018-03-23,23:00:00,1923.38154137125,194.10719299316398,1632.3229980468698,8.65337371826171
1860,2018-03-24,00:00:00,844.710802304646,203.53999328613202,742.226684570312,6.5976262092590305
1861,2018-03-24,01:00:00,1191.60084605235,201.808898925781,1044.23706054687,7.36989879608154
1862,2018-03-24,02:00:00,866.903759404021,210.174102783203,834.1699829101559,6.65239477157592
1863,2018-03-24,03:00:00,1289.69317755851,203.31489562988202,1155.39794921875,7.56132698059082
1864,2018-03-24,04:00:00,779.3276636306531,227.348693847656,681.283386230468,6.43116617202758
1865,2018-03-24,05:00:00,169.613169378428,55.6023406982421,55.2299499511718,4.24361181259155
1866,2018-03-24,06:00:00,110.936546054494,269.221405029296,106.654296875,3.90756797790527
1867,2018-03-24,07:00:00,90.4968278195192,300.675994873046,61.667961120605405,3.7855000495910605
1868,2018-03-24,08:00:00,192.86081726647302,207.973495483398,152.463806152343,4.359611988067621
1869,2018-03-24,09:00:00,0.0,255.07350158691398,0.0,1.2434779405593799
1870,2018-03-24,10:00:00,0.0,325.507293701171,0.0,2.36686992645263
1871,2018-03-24,11:00:00,0.0,191.24299621582,0.0,1.2151859998703
1872,2018-03-24,12:00:00,0.0,65.4728927612304,0.0,2.8454949855804403
1873,2018-03-24,13:00:00,24.537448528278198,98.2517318725585,0.0,3.1830379962921103
1874,2018-03-24,14:00:00,47.123990934633206,90.49066162109371,0.0,3.4550189971923797
1875,2018-03-24,15:00:00,54.88074311250689,126.352798461914,38.7592010498046,3.52526497840881
1876,2018-03-24,16:00:00,31.687524569742,151.664306640625,35.561698913574205,3.28589510917663
1877,2018-03-24,17:00:00,197.71492285525397,170.311096191406,208.434005737304,4.38338088989257
1878,2018-03-24,18:00:00,551.716165714883,192.935302734375,470.698303222656,5.77505683898925
1879,2018-03-24,19:00:00,630.3880909147531,202.031906127929,537.158996582031,6.0189089775085405
1880,2018-03-24,20:00:00,567.655942808904,193.860595703125,416.97900390625,5.825382232666009
1881,2018-03-24,21:00:00,223.500628037086,191.44400024413997,175.345993041992,4.507083892822259
1882,2018-03-24,22:00:00,183.21607247500702,160.878494262695,119.97409820556601,4.31192398071289
1883,2018-03-24,23:00:00,775.6033661424249,169.13720703125,795.449584960937,6.42144298553466
1884,2018-03-25,00:00:00,865.8069765660671,190.98899841308497,904.677917480468,6.6497077941894505
1885,2018-03-25,01:00:00,399.267096563753,224.906494140625,348.003387451171,5.2477121353149405
1886,2018-03-25,02:00:00,661.666708720348,181.986404418945,617.4730224609369,6.109824180603019
1887,2018-03-25,03:00:00,528.321353055092,198.640899658203,410.460296630859,5.69969081878662
1888,2018-03-25,04:00:00,213.58341382683997,207.417999267578,160.346893310546,4.46001291275024
1889,2018-03-25,05:00:00,227.853320684309,199.19380187988202,177.380401611328,4.52754688262939
1890,2018-03-25,06:00:00,0.0,195.219802856445,2.7522730827331503,2.53889393806457
1891,2018-03-25,07:00:00,26.594669375990602,197.077194213867,3.22413110733032,3.2152509689331
1892,2018-03-25,08:00:00,578.502647124335,174.33479309082,602.6099853515619,5.85916900634765
1893,2018-03-25,09:00:00,483.77907943174205,173.67109680175702,464.912994384765,5.550958156585691
1894,2018-03-25,10:00:00,265.163265657703,182.24339294433497,303.671813964843,4.698161125183099
1895,2018-03-25,11:00:00,574.003578875972,195.73379516601503,595.883728027343,5.8451991081237695
1896,2018-03-25,12:00:00,220.346677862266,229.119903564453,212.699600219726,4.4921817779541
1897,2018-03-25,13:00:00,509.983334991774,228.3583984375,546.1763916015619,5.63931417465209
1898,2018-03-25,14:00:00,1075.4199874041099,208.30549621582,1006.45202636718,7.12961483001708
1899,2018-03-25,15:00:00,430.89192379384497,207.456893920898,352.448913574218,5.36464405059814
1900,2018-03-25,16:00:00,936.198352976107,212.992492675781,805.7359008789059,6.81818199157714
1901,2018-03-25,17:00:00,252.739739758408,225.97650146484298,232.83149719238202,4.64228677749633
1902,2018-03-25,18:00:00,2240.73949285578,196.25039672851503,2139.67993164062,9.149438858032221
1903,2018-03-25,19:00:00,2562.7678564583,204.12690734863202,2386.65307617187,9.66115856170654
1904,2018-03-25,20:00:00,3600.0,201.80549621582,3601.47705078125,13.042779922485302
1905,2018-03-25,21:00:00,3587.24476163012,197.574493408203,3439.31689453125,12.6241798400878
1906,2018-03-25,22:00:00,3324.88925774288,185.869796752929,3053.6240234375,11.1563301086425
1907,2018-03-25,23:00:00,3600.0,180.722305297851,3604.22705078125,13.4207296371459
1908,2018-03-26,00:00:00,3587.46641908561,185.524505615234,3579.1630859375,12.628160476684501
1909,2018-03-26,01:00:00,3600.0,178.17170715332,3604.21899414062,16.448160171508697
1910,2018-03-26,02:00:00,3600.0,174.307098388671,3603.91796875,16.090120315551697
1911,2018-03-26,03:00:00,3600.0,174.49729919433497,3603.67504882812,16.542810440063402
1912,2018-03-26,04:00:00,3600.0,176.004806518554,3604.09594726562,16.036409378051697
1913,2018-03-26,05:00:00,3600.0,178.870407104492,3603.962890625,16.3835105895996
1914,2018-03-26,06:00:00,3600.0,173.370498657226,3603.52099609375,15.2104701995849
1915,2018-03-26,07:00:00,3600.0,173.335800170898,3603.61303710937,14.7117395401
1916,2018-03-26,08:00:00,3600.0,171.007507324218,3603.57788085937,15.2197704315185
1917,2018-03-26,09:00:00,3023.99481598669,169.054595947265,2904.3779296875,10.414420127868599
1918,2018-03-26,10:00:00,3577.39407931699,174.401992797851,3341.01806640625,12.4772796630859
1919,2018-03-26,11:00:00,1510.9390785882501,191.886306762695,1464.1669921875,7.96661901473999
1920,2018-03-26,12:00:00,256.4457945383,0.0,60.581199645996,4.659050941467281
1921,2018-03-26,13:00:00,391.692091689366,217.83009338378898,304.03961181640597,5.219048976898191
1922,2018-03-26,14:00:00,297.898163094873,199.51289367675702,273.86358642578097,4.841086864471429
1923,2018-03-26,15:00:00,954.820640460695,203.33120727538997,888.2503051757809,6.861454010009759
1924,2018-03-26,16:00:00,1654.77233929974,194.648300170898,1524.56799316406,8.21391487121582
1925,2018-03-26,17:00:00,2560.21269724247,186.832000732421,1790.42395019531,9.65767955780029
1926,2018-03-26,18:00:00,889.1688817309698,192.971603393554,863.756774902343,6.70650815963745
1927,2018-03-26,19:00:00,807.650438168105,193.066299438476,731.998229980468,6.5042400360107395
1928,2018-03-26,20:00:00,2334.16615667987,210.548095703125,2134.90087890625,9.29275608062744
1929,2018-03-26,21:00:00,3434.47947334435,203.632400512695,3062.00805664062,11.5523099899291
1930,2018-03-26,22:00:00,3600.0,208.40040588378898,3593.86010742187,13.6812295913696
1931,2018-03-26,23:00:00,3600.0,202.499603271484,3602.962890625,15.528539657592699
1932,2018-03-27,00:00:00,3600.0,228.76789855957,3478.57202148437,13.4436702728271
1933,2018-03-27,01:00:00,2767.83085415284,224.727600097656,1183.14001464843,9.96134281158447
1934,2018-03-27,02:00:00,3600.0,219.71800231933497,3603.041015625,15.1332197189331
1935,2018-03-27,03:00:00,3600.0,205.857803344726,3585.67700195312,13.484900474548303
1936,2018-03-27,04:00:00,3600.0,207.379699707031,3603.01000976562,17.1772594451904
1937,2018-03-27,05:00:00,3600.0,206.04170227050702,3603.52099609375,17.2472991943359
1938,2018-03-27,06:00:00,3600.0,203.839401245117,3602.23510742187,13.359510421752901
1939,2018-03-27,07:00:00,3495.2950642987,196.71670532226503,3473.34008789062,11.842439651489197
1940,2018-03-27,08:00:00,1896.6135932725101,200.58689880371003,1942.8690185546802,8.61058616638183
1941,2018-03-27,09:00:00,3459.35702376375,208.614105224609,3193.96899414062,11.662190437316802
1942,2018-03-27,10:00:00,3180.9110867901,218.587707519531,2841.86596679687,10.759889602661099
1943,2018-03-27,11:00:00,3600.0,216.51289367675702,3541.57202148437,13.6075096130371
1944,2018-03-27,12:00:00,2737.19267782433,215.547393798828,2312.55200195312,9.91358852386474
1945,2018-03-27,13:00:00,3600.0,223.574493408203,3566.01293945312,14.095640182495101
1946,2018-03-27,14:00:00,1634.8114864737802,260.194305419921,1563.3509521484302,8.18019199371337
1947,2018-03-27,15:00:00,1894.63926229001,248.4375,1784.3909912109302,8.60742282867431
1948,2018-03-27,16:00:00,1634.78615099947,232.25939941406202,1654.81701660156,8.180149078369139
1949,2018-03-27,17:00:00,3600.0,224.394607543945,3590.46899414062,13.0662899017333
1950,2018-03-27,18:00:00,3561.22451792074,227.843505859375,3549.55395507812,12.3013496398925
1951,2018-03-27,19:00:00,3118.41193765925,230.94380187988202,2936.49194335937,10.6139698028564
1952,2018-03-27,20:00:00,1232.793313457,230.360107421875,1323.48400878906,7.451212882995599
1953,2018-03-27,21:00:00,1326.14453703598,233.145401000976,0.0,7.63070392608642
1954,2018-03-27,22:00:00,763.3602769942171,217.02119445800702,0.0,6.389286994934079
1955,2018-03-27,23:00:00,785.277151976024,229.817794799804,0.0,6.44664287567138
1956,2018-03-28,00:00:00,1222.55072974669,208.58430480957,993.220886230468,7.43117523193359
1957,2018-03-28,01:00:00,1655.83307673457,207.345001220703,1341.82702636718,8.21570205688476
1958,2018-03-28,02:00:00,904.320006536866,203.402893066406,773.821411132812,6.74286794662475
1959,2018-03-28,03:00:00,644.689997866476,191.676895141601,479.279693603515,6.06079816818237
1960,2018-03-28,04:00:00,435.386900628102,174.104904174804,314.590515136718,5.38091707229614
1961,2018-03-28,05:00:00,896.1148846239371,168.027206420898,714.005981445312,6.7232232093811
1962,2018-03-28,06:00:00,23.213607051224198,151.13720703125,23.9102993011474,3.16079092025756
1963,2018-03-28,07:00:00,0.0,161.197204589843,4.00988388061523,2.64574790000915
1964,2018-03-28,08:00:00,0.0,202.80659484863202,0.0,2.4284009933471604
1965,2018-03-28,09:00:00,0.0,213.95140075683497,15.252940177917399,2.3836169242858802
1966,2018-03-28,10:00:00,0.0,346.810791015625,0.0,2.9615340232849103
1967,2018-03-28,11:00:00,0.0,4.5455617904663,0.0,2.50464105606079
